year,month,category,act_type,type,count,parsing_date
1996,12,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
1996,12,Implementing acts,Commission implementing regulations,basic,0,2025-07-01 00:02:53
1996,12,Implementing acts,Commission implementing regulations,amending,0,2025-07-01 00:02:53
1996,12,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
1996,12,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
1996,12,Implementing acts,Commission implementing decisions,basic,0,2025-07-01 00:02:53
1996,12,Implementing acts,Commission implementing decisions,amending,0,2025-07-01 00:02:53
1996,12,Other acts,Commission regulations,basic,35,2025-07-01 00:02:53
1996,12,Other acts,Commission regulations,amending,43,2025-07-01 00:02:53
1996,12,Other acts,Commission directives,basic,2,2025-07-01 00:02:53
1996,12,Other acts,Commission directives,amending,4,2025-07-01 00:02:53
1996,12,Other acts,Commission decisions,basic,47,2025-07-01 00:02:53
1996,12,Other acts,Commission decisions,amending,14,2025-07-01 00:02:53
1996,12,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
1996,12,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
1996,12,Other acts,European Central Bank decisions,basic,0,2025-07-01 00:02:53
1996,12,Other acts,European Central Bank decisions,amending,0,2025-07-01 00:02:53
1996,12,Other acts,European Central Bank guidelines****,basic,0,2025-07-01 00:02:53
1996,12,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
1996,12,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
1996,12,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
1996,12,Other acts,European Central Bank opinions,basic,0,2025-07-01 00:02:53
1996,12,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
1997,1,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,1,2025-07-01 00:02:53
1997,1,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
1997,1,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,1,2025-07-01 00:02:53
1997,1,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,1,2025-07-01 00:02:53
1997,1,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
1997,1,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
1997,1,Other legislative acts,Council regulations,basic,2,2025-07-01 00:02:53
1997,1,Other legislative acts,Council regulations,amending,4,2025-07-01 00:02:53
1997,1,Other legislative acts,Council directives,basic,0,2025-07-01 00:02:53
1997,1,Other legislative acts,Council directives,amending,2,2025-07-01 00:02:53
1997,1,Other legislative acts,Council decisions,basic,13,2025-07-01 00:02:53
1997,1,Other legislative acts,Council decisions,amending,1,2025-07-01 00:02:53
1997,1,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0,2025-07-01 00:02:53
1997,1,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0,2025-07-01 00:02:53
1997,1,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
1997,1,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
1997,1,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
1997,1,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
1997,1,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
1997,1,Implementing acts,Council implementing regulations,amending,0,2025-07-01 00:02:53
1997,1,Implementing acts,Council implementing decisions,basic,0,2025-07-01 00:02:53
1997,1,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
1997,1,Implementing acts,Commission implementing regulations,basic,0,2025-07-01 00:02:53
1997,1,Implementing acts,Commission implementing regulations,amending,0,2025-07-01 00:02:53
1997,1,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
1997,1,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
1997,1,Implementing acts,Commission implementing decisions,basic,0,2025-07-01 00:02:53
1997,1,Implementing acts,Commission implementing decisions,amending,0,2025-07-01 00:02:53
1997,1,Other acts,Commission regulations,basic,24,2025-07-01 00:02:53
1997,1,Other acts,Commission regulations,amending,25,2025-07-01 00:02:53
1997,1,Other acts,Commission directives,basic,0,2025-07-01 00:02:53
1997,1,Other acts,Commission directives,amending,2,2025-07-01 00:02:53
1997,1,Other acts,Commission decisions,basic,22,2025-07-01 00:02:53
1997,1,Other acts,Commission decisions,amending,9,2025-07-01 00:02:53
1997,1,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
1997,1,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
1997,1,Other acts,European Central Bank decisions,basic,0,2025-07-01 00:02:53
1997,1,Other acts,European Central Bank decisions,amending,0,2025-07-01 00:02:53
1997,1,Other acts,European Central Bank guidelines****,basic,0,2025-07-01 00:02:53
1997,1,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
1997,1,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
1997,1,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
1997,1,Other acts,European Central Bank opinions,basic,1,2025-07-01 00:02:53
1997,1,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
1997,2,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
1997,2,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
1997,2,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
1997,2,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,1,2025-07-01 00:02:53
1997,2,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
1997,2,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
1997,2,Other legislative acts,Council regulations,basic,8,2025-07-01 00:02:53
1997,2,Other legislative acts,Council regulations,amending,5,2025-07-01 00:02:53
1997,2,Other legislative acts,Council directives,basic,0,2025-07-01 00:02:53
1997,2,Other legislative acts,Council directives,amending,0,2025-07-01 00:02:53
1997,2,Other legislative acts,Council decisions,basic,7,2025-07-01 00:02:53
1997,2,Other legislative acts,Council decisions,amending,1,2025-07-01 00:02:53
1997,2,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0,2025-07-01 00:02:53
1997,2,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0,2025-07-01 00:02:53
1997,2,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
1997,2,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
1997,2,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
1997,2,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
1997,2,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
1997,2,Implementing acts,Council implementing regulations,amending,0,2025-07-01 00:02:53
1997,2,Implementing acts,Council implementing decisions,basic,0,2025-07-01 00:02:53
1997,2,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
1997,2,Implementing acts,Commission implementing regulations,basic,0,2025-07-01 00:02:53
1997,2,Implementing acts,Commission implementing regulations,amending,0,2025-07-01 00:02:53
1997,2,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
1997,2,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
1997,2,Implementing acts,Commission implementing decisions,basic,0,2025-07-01 00:02:53
1997,2,Implementing acts,Commission implementing decisions,amending,0,2025-07-01 00:02:53
1997,2,Other acts,Commission regulations,basic,16,2025-07-01 00:02:53
1997,2,Other acts,Commission regulations,amending,22,2025-07-01 00:02:53
1997,2,Other acts,Commission directives,basic,0,2025-07-01 00:02:53
1997,2,Other acts,Commission directives,amending,2,2025-07-01 00:02:53
1997,2,Other acts,Commission decisions,basic,57,2025-07-01 00:02:53
1997,2,Other acts,Commission decisions,amending,8,2025-07-01 00:02:53
1997,2,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
1997,2,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
1997,2,Other acts,European Central Bank decisions,basic,0,2025-07-01 00:02:53
1997,2,Other acts,European Central Bank decisions,amending,0,2025-07-01 00:02:53
1997,2,Other acts,European Central Bank guidelines****,basic,0,2025-07-01 00:02:53
1997,2,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
1997,2,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
1997,2,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
1997,2,Other acts,European Central Bank opinions,basic,2,2025-07-01 00:02:53
1997,2,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
1997,3,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
1997,3,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
1997,3,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,1,2025-07-01 00:02:53
1997,3,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
1997,3,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,1,2025-07-01 00:02:53
1997,3,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
1997,3,Other legislative acts,Council regulations,basic,7,2025-07-01 00:02:53
1997,3,Other legislative acts,Council regulations,amending,10,2025-07-01 00:02:53
1997,3,Other legislative acts,Council directives,basic,1,2025-07-01 00:02:53
1997,3,Other legislative acts,Council directives,amending,1,2025-07-01 00:02:53
1997,3,Other legislative acts,Council decisions,basic,24,2025-07-01 00:02:53
1997,3,Other legislative acts,Council decisions,amending,2,2025-07-01 00:02:53
1997,3,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0,2025-07-01 00:02:53
1997,3,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0,2025-07-01 00:02:53
1997,3,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
1997,3,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
1997,3,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
1997,3,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
1997,3,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
1997,3,Implementing acts,Council implementing regulations,amending,0,2025-07-01 00:02:53
1997,3,Implementing acts,Council implementing decisions,basic,0,2025-07-01 00:02:53
1997,3,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
1997,3,Implementing acts,Commission implementing regulations,basic,0,2025-07-01 00:02:53
1997,3,Implementing acts,Commission implementing regulations,amending,0,2025-07-01 00:02:53
1997,3,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
1997,3,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
1997,3,Implementing acts,Commission implementing decisions,basic,0,2025-07-01 00:02:53
1997,3,Implementing acts,Commission implementing decisions,amending,0,2025-07-01 00:02:53
1997,3,Other acts,Commission regulations,basic,25,2025-07-01 00:02:53
1997,3,Other acts,Commission regulations,amending,20,2025-07-01 00:02:53
1997,3,Other acts,Commission directives,basic,1,2025-07-01 00:02:53
1997,3,Other acts,Commission directives,amending,1,2025-07-01 00:02:53
1997,3,Other acts,Commission decisions,basic,27,2025-07-01 00:02:53
1997,3,Other acts,Commission decisions,amending,10,2025-07-01 00:02:53
1997,3,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
1997,3,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
1997,3,Other acts,European Central Bank decisions,basic,0,2025-07-01 00:02:53
1997,3,Other acts,European Central Bank decisions,amending,0,2025-07-01 00:02:53
1997,3,Other acts,European Central Bank guidelines****,basic,0,2025-07-01 00:02:53
1997,3,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
1997,3,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
1997,3,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
1997,3,Other acts,European Central Bank opinions,basic,1,2025-07-01 00:02:53
1997,3,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
1997,4,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
1997,4,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
1997,4,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,1,2025-07-01 00:02:53
1997,4,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,1,2025-07-01 00:02:53
1997,4,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
1997,4,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
1997,4,Other legislative acts,Council regulations,basic,11,2025-07-01 00:02:53
1997,4,Other legislative acts,Council regulations,amending,6,2025-07-01 00:02:53
1997,4,Other legislative acts,Council directives,basic,0,2025-07-01 00:02:53
1997,4,Other legislative acts,Council directives,amending,1,2025-07-01 00:02:53
1997,4,Other legislative acts,Council decisions,basic,12,2025-07-01 00:02:53
1997,4,Other legislative acts,Council decisions,amending,5,2025-07-01 00:02:53
1997,4,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0,2025-07-01 00:02:53
1997,4,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0,2025-07-01 00:02:53
1997,4,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
1997,4,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
1997,4,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
1997,4,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
1997,4,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
1997,4,Implementing acts,Council implementing regulations,amending,0,2025-07-01 00:02:53
1997,4,Implementing acts,Council implementing decisions,basic,0,2025-07-01 00:02:53
1997,4,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
1997,4,Implementing acts,Commission implementing regulations,basic,0,2025-07-01 00:02:53
1997,4,Implementing acts,Commission implementing regulations,amending,0,2025-07-01 00:02:53
1997,4,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
1997,4,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
1997,4,Implementing acts,Commission implementing decisions,basic,0,2025-07-01 00:02:53
1997,4,Implementing acts,Commission implementing decisions,amending,0,2025-07-01 00:02:53
1997,4,Other acts,Commission regulations,basic,23,2025-07-01 00:02:53
1997,4,Other acts,Commission regulations,amending,36,2025-07-01 00:02:53
1997,4,Other acts,Commission directives,basic,5,2025-07-01 00:02:53
1997,4,Other acts,Commission directives,amending,0,2025-07-01 00:02:53
1997,4,Other acts,Commission decisions,basic,61,2025-07-01 00:02:53
1997,4,Other acts,Commission decisions,amending,14,2025-07-01 00:02:53
1997,4,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
1997,4,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
1997,4,Other acts,European Central Bank decisions,basic,0,2025-07-01 00:02:53
1997,4,Other acts,European Central Bank decisions,amending,0,2025-07-01 00:02:53
1997,4,Other acts,European Central Bank guidelines****,basic,0,2025-07-01 00:02:53
1997,4,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
1997,4,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
1997,4,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
1997,4,Other acts,European Central Bank opinions,basic,1,2025-07-01 00:02:53
1997,4,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
1997,5,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
1997,5,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
1997,5,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,2,2025-07-01 00:02:53
1997,5,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
1997,5,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
1997,5,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,1,2025-07-01 00:02:53
1997,5,Other legislative acts,Council regulations,basic,8,2025-07-01 00:02:53
1997,5,Other legislative acts,Council regulations,amending,5,2025-07-01 00:02:53
1997,5,Other legislative acts,Council directives,basic,0,2025-07-01 00:02:53
1997,5,Other legislative acts,Council directives,amending,0,2025-07-01 00:02:53
1997,5,Other legislative acts,Council decisions,basic,9,2025-07-01 00:02:53
1997,5,Other legislative acts,Council decisions,amending,0,2025-07-01 00:02:53
1997,5,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0,2025-07-01 00:02:53
1997,5,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0,2025-07-01 00:02:53
1997,5,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
1997,5,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
1997,5,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
1997,5,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
1997,5,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
1997,5,Implementing acts,Council implementing regulations,amending,0,2025-07-01 00:02:53
1997,5,Implementing acts,Council implementing decisions,basic,0,2025-07-01 00:02:53
1997,5,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
1997,5,Implementing acts,Commission implementing regulations,basic,0,2025-07-01 00:02:53
1997,5,Implementing acts,Commission implementing regulations,amending,0,2025-07-01 00:02:53
1997,5,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
1997,5,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
1997,5,Implementing acts,Commission implementing decisions,basic,0,2025-07-01 00:02:53
1997,5,Implementing acts,Commission implementing decisions,amending,0,2025-07-01 00:02:53
1997,5,Other acts,Commission regulations,basic,21,2025-07-01 00:02:53
1997,5,Other acts,Commission regulations,amending,26,2025-07-01 00:02:53
1997,5,Other acts,Commission directives,basic,0,2025-07-01 00:02:53
1997,5,Other acts,Commission directives,amending,0,2025-07-01 00:02:53
1997,5,Other acts,Commission decisions,basic,47,2025-07-01 00:02:53
1997,5,Other acts,Commission decisions,amending,9,2025-07-01 00:02:53
1997,5,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
1997,5,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
1997,5,Other acts,European Central Bank decisions,basic,0,2025-07-01 00:02:53
1997,5,Other acts,European Central Bank decisions,amending,0,2025-07-01 00:02:53
1997,5,Other acts,European Central Bank guidelines****,basic,0,2025-07-01 00:02:53
1997,5,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
1997,5,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
1997,5,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
1997,5,Other acts,European Central Bank opinions,basic,2,2025-07-01 00:02:53
1997,5,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
1997,6,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
1997,6,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
1997,6,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,2,2025-07-01 00:02:53
1997,6,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,1,2025-07-01 00:02:53
1997,6,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,2,2025-07-01 00:02:53
1997,6,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
1997,6,Other legislative acts,Council regulations,basic,15,2025-07-01 00:02:53
1997,6,Other legislative acts,Council regulations,amending,13,2025-07-01 00:02:53
1997,6,Other legislative acts,Council directives,basic,1,2025-07-01 00:02:53
1997,6,Other legislative acts,Council directives,amending,4,2025-07-01 00:02:53
1997,6,Other legislative acts,Council decisions,basic,20,2025-07-01 00:02:53
1997,6,Other legislative acts,Council decisions,amending,2,2025-07-01 00:02:53
1997,6,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0,2025-07-01 00:02:53
1997,6,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0,2025-07-01 00:02:53
1997,6,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
1997,6,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
1997,6,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
1997,6,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
1997,6,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
1997,6,Implementing acts,Council implementing regulations,amending,0,2025-07-01 00:02:53
1997,6,Implementing acts,Council implementing decisions,basic,0,2025-07-01 00:02:53
1997,6,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
1997,6,Implementing acts,Commission implementing regulations,basic,0,2025-07-01 00:02:53
1997,6,Implementing acts,Commission implementing regulations,amending,0,2025-07-01 00:02:53
1997,6,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
1997,6,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
1997,6,Implementing acts,Commission implementing decisions,basic,0,2025-07-01 00:02:53
1997,6,Implementing acts,Commission implementing decisions,amending,0,2025-07-01 00:02:53
1997,6,Other acts,Commission regulations,basic,38,2025-07-01 00:02:53
1997,6,Other acts,Commission regulations,amending,71,2025-07-01 00:02:53
1997,6,Other acts,Commission directives,basic,6,2025-07-01 00:02:53
1997,6,Other acts,Commission directives,amending,4,2025-07-01 00:02:53
1997,6,Other acts,Commission decisions,basic,74,2025-07-01 00:02:53
1997,6,Other acts,Commission decisions,amending,10,2025-07-01 00:02:53
1997,6,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
1997,6,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
1997,6,Other acts,European Central Bank decisions,basic,1,2025-07-01 00:02:53
1997,6,Other acts,European Central Bank decisions,amending,0,2025-07-01 00:02:53
1997,6,Other acts,European Central Bank guidelines****,basic,0,2025-07-01 00:02:53
1997,6,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
1997,6,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
1997,6,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
1997,6,Other acts,European Central Bank opinions,basic,3,2025-07-01 00:02:53
1997,6,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
1997,7,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
1997,7,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
1997,7,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,1,2025-07-01 00:02:53
1997,7,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
1997,7,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
1997,7,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
1997,7,Other legislative acts,Council regulations,basic,18,2025-07-01 00:02:53
1997,7,Other legislative acts,Council regulations,amending,7,2025-07-01 00:02:53
1997,7,Other legislative acts,Council directives,basic,0,2025-07-01 00:02:53
1997,7,Other legislative acts,Council directives,amending,0,2025-07-01 00:02:53
1997,7,Other legislative acts,Council decisions,basic,17,2025-07-01 00:02:53
1997,7,Other legislative acts,Council decisions,amending,2,2025-07-01 00:02:53
1997,7,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0,2025-07-01 00:02:53
1997,7,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0,2025-07-01 00:02:53
1997,7,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
1997,7,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
1997,7,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
1997,7,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
1997,7,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
1997,7,Implementing acts,Council implementing regulations,amending,0,2025-07-01 00:02:53
1997,7,Implementing acts,Council implementing decisions,basic,0,2025-07-01 00:02:53
1997,7,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
1997,7,Implementing acts,Commission implementing regulations,basic,0,2025-07-01 00:02:53
1997,7,Implementing acts,Commission implementing regulations,amending,0,2025-07-01 00:02:53
1997,7,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
1997,7,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
1997,7,Implementing acts,Commission implementing decisions,basic,0,2025-07-01 00:02:53
1997,7,Implementing acts,Commission implementing decisions,amending,0,2025-07-01 00:02:53
1997,7,Other acts,Commission regulations,basic,49,2025-07-01 00:02:53
1997,7,Other acts,Commission regulations,amending,81,2025-07-01 00:02:53
1997,7,Other acts,Commission directives,basic,0,2025-07-01 00:02:53
1997,7,Other acts,Commission directives,amending,5,2025-07-01 00:02:53
1997,7,Other acts,Commission decisions,basic,94,2025-07-01 00:02:53
1997,7,Other acts,Commission decisions,amending,37,2025-07-01 00:02:53
1997,7,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
1997,7,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
1997,7,Other acts,European Central Bank decisions,basic,0,2025-07-01 00:02:53
1997,7,Other acts,European Central Bank decisions,amending,0,2025-07-01 00:02:53
1997,7,Other acts,European Central Bank guidelines****,basic,0,2025-07-01 00:02:53
1997,7,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
1997,7,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
1997,7,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
1997,7,Other acts,European Central Bank opinions,basic,3,2025-07-01 00:02:53
1997,7,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
1997,8,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
1997,8,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
